query_id_llm,before,chatgpt_remaining,deepseek_remaining,gemini_remaining,chatgpt_status,deepseek_status,gemini_status
183_chatgpt2025,1,0,0,0,corrected,corrected,corrected
183_gemini,1,0,0,0,corrected,corrected,corrected
188_deepseek,1,0,0,0,corrected,corrected,corrected
194_chatgpt,1,0,0,0,corrected,corrected,corrected
194_chatgpt2025,1,0,0,0,corrected,corrected,corrected
194_gemini,1,0,0,0,corrected,corrected,corrected
194_stackoverflow,1,0,0,0,corrected,corrected,corrected
199_chatgpt,1,0,0,0,corrected,corrected,corrected
203_chatgpt,1,0,0,0,corrected,corrected,corrected
203_stackoverflow,1,0,0,0,corrected,corrected,corrected
218_chatgpt,1,0,0,0,corrected,corrected,corrected
219_stackoverflow,1,0,0,0,corrected,corrected,corrected
220_chatgpt,1,0,0,0,corrected,corrected,corrected
220_stackoverflow,1,0,0,0,corrected,corrected,corrected
221_stackoverflow,1,0,0,0,corrected,corrected,corrected
222_stackoverflow,1,0,0,0,corrected,corrected,corrected
224_stackoverflow,1,0,0,0,corrected,corrected,corrected
225_deepseek,1,0,0,0,corrected,corrected,corrected
226_chatgpt,1,0,0,0,corrected,corrected,corrected
229_chatgpt,1,0,0,0,corrected,corrected,corrected
232_chatgpt,1,0,0,0,corrected,corrected,corrected
233_deepseek,1,0,0,0,corrected,corrected,corrected
236_stackoverflow,1,0,0,0,corrected,corrected,corrected
241_stackoverflow,1,0,0,0,corrected,corrected,corrected
245_stackoverflow,1,0,0,0,corrected,corrected,corrected
247_stackoverflow,1,0,0,0,corrected,corrected,corrected
250_deepseek,1,0,0,0,corrected,corrected,corrected
250_gemini,1,0,0,0,corrected,corrected,corrected
250_stackoverflow,1,0,0,0,corrected,corrected,corrected
252_stackoverflow,1,0,0,0,corrected,corrected,corrected
258_stackoverflow,1,0,0,0,corrected,corrected,corrected
26_stackoverflow,1,0,0,0,corrected,corrected,corrected
260_chatgpt,1,0,0,0,corrected,corrected,corrected
262_chatgpt,1,0,0,0,corrected,corrected,corrected
263_stackoverflow,1,0,0,0,corrected,corrected,corrected
265_gemini,1,0,0,0,corrected,corrected,corrected
267_stackoverflow,0,1,0,0,introduced,corrected,corrected
268_stackoverflow,1,0,0,0,corrected,corrected,corrected
269_gemini,1,0,0,0,corrected,corrected,corrected
269_stackoverflow,1,0,0,0,corrected,corrected,corrected
27_chatgpt,1,0,0,0,corrected,corrected,corrected
27_gemini,1,0,0,0,corrected,corrected,corrected
272_stackoverflow,1,0,0,0,corrected,corrected,corrected
273_stackoverflow,1,0,0,0,corrected,corrected,corrected
274_chatgpt2025,1,0,0,0,corrected,corrected,corrected
274_deepseek,1,0,0,0,corrected,corrected,corrected
274_gemini,2,0,0,0,corrected,corrected,corrected
279_deepseek,1,0,0,0,corrected,corrected,corrected
279_gemini,1,0,0,0,corrected,corrected,corrected
279_stackoverflow,1,0,0,0,corrected,corrected,corrected
28_stackoverflow,1,0,0,0,corrected,corrected,corrected
284_stackoverflow,1,0,0,0,corrected,corrected,corrected
287_chatgpt,1,0,0,0,corrected,corrected,corrected
288_deepseek,1,0,0,0,corrected,corrected,corrected
29_stackoverflow,1,1,1,0,not_corrected,not_corrected,corrected
291_stackoverflow,2,0,0,0,corrected,corrected,corrected
294_deepseek,0,1,0,0,introduced,corrected,corrected
295_stackoverflow,1,0,0,0,corrected,corrected,corrected
297_gemini,1,0,0,0,corrected,corrected,corrected
299_stackoverflow,1,0,0,0,corrected,corrected,corrected
300_chatgpt2025,1,0,0,0,corrected,corrected,corrected
302_gemini,1,1,0,0,not_corrected,corrected,corrected
309_deepseek,1,0,0,0,corrected,corrected,corrected
311_stackoverflow,1,0,0,0,corrected,corrected,corrected
312_gemini,1,0,0,0,corrected,corrected,corrected
312_stackoverflow,2,0,0,0,corrected,corrected,corrected
319_chatgpt2025,1,0,0,0,corrected,corrected,corrected
319_gemini,1,0,0,0,corrected,corrected,corrected
320_gemini,1,0,0,0,corrected,corrected,corrected
321_chatgpt,0,1,0,0,introduced,corrected,corrected
321_gemini,1,0,0,0,corrected,corrected,corrected
324_stackoverflow,1,0,0,0,corrected,corrected,corrected
325_chatgpt,1,0,0,0,corrected,corrected,corrected
325_gemini,1,1,1,0,not_corrected,not_corrected,corrected
325_stackoverflow,1,0,0,0,corrected,corrected,corrected
328_deepseek,1,0,0,0,corrected,corrected,corrected
329_stackoverflow,1,1,1,1,not_corrected,not_corrected,not_corrected
33_chatgpt,1,0,0,0,corrected,corrected,corrected
33_stackoverflow,2,1,0,0,not_corrected,corrected,corrected
330_gemini,1,0,0,0,corrected,corrected,corrected
335_chatgpt,1,0,0,0,corrected,corrected,corrected
336_chatgpt2025,1,0,0,0,corrected,corrected,corrected
336_deepseek,1,0,0,0,corrected,corrected,corrected
336_stackoverflow,1,0,0,0,corrected,corrected,corrected
338_stackoverflow,1,0,0,0,corrected,corrected,corrected
34_stackoverflow,1,0,0,0,corrected,corrected,corrected
341_stackoverflow,1,0,0,0,corrected,corrected,corrected
352_gemini,0,1,0,0,introduced,corrected,corrected
353_stackoverflow,1,0,0,0,corrected,corrected,corrected
356_chatgpt2025,2,0,0,0,corrected,corrected,corrected
357_deepseek,2,0,0,0,corrected,corrected,corrected
357_stackoverflow,1,0,0,0,corrected,corrected,corrected
36_stackoverflow,1,0,0,0,corrected,corrected,corrected
38_chatgpt,1,0,0,0,corrected,corrected,corrected
41_gemini,1,1,0,0,not_corrected,corrected,corrected
48_chatgpt,1,0,0,0,corrected,corrected,corrected
48_chatgpt2025,1,0,0,0,corrected,corrected,corrected
48_stackoverflow,0,1,1,0,introduced,introduced,corrected
55_stackoverflow,1,0,0,1,corrected,corrected,not_corrected
57_stackoverflow,0,1,1,0,introduced,introduced,corrected
59_chatgpt,1,0,0,0,corrected,corrected,corrected
6_gemini,1,0,0,0,corrected,corrected,corrected
60_chatgpt,2,0,0,0,corrected,corrected,corrected
63_stackoverflow,1,0,0,0,corrected,corrected,corrected
64_chatgpt,1,0,0,0,corrected,corrected,corrected
66_chatgpt,1,0,0,0,corrected,corrected,corrected
66_stackoverflow,1,0,0,0,corrected,corrected,corrected
67_stackoverflow,1,0,0,0,corrected,corrected,corrected
68_stackoverflow,1,0,0,0,corrected,corrected,corrected
74_stackoverflow,1,0,0,0,corrected,corrected,corrected
8_gemini,1,1,0,0,not_corrected,corrected,corrected
80_stackoverflow,1,0,0,0,corrected,corrected,corrected
9_stackoverflow,1,0,0,0,corrected,corrected,corrected
92_stackoverflow,1,0,0,0,corrected,corrected,corrected
95_stackoverflow,1,0,0,0,corrected,corrected,corrected
96_stackoverflow,1,0,0,0,corrected,corrected,corrected
277_deepseek,0,0,0,1,corrected,corrected,introduced
330_chatgpt,0,0,1,0,corrected,introduced,corrected
